"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72494523293","2017-03-13T13:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","47","78","0.00",,,,"33","30.03","CLR:00","29.98","10.00","61","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09503/13/17 13:53:02 METAR KSJC 132153Z 00000KT 10SM CLR 26/08 A3003 RMK AO2 SLP168 T02560083 (DR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-03-13T14:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","52","76","0.00",,,,"43","30.01","CLR:00","29.97","10.00","62","300",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09503/13/17 14:53:02 METAR KSJC 132253Z 30007KT 10SM CLR 24/11 A3002 RMK AO2 SLP164 T02440111 (DR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-03-13T15:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","53","77","0.00",,"+0.05","6","43","30.00","CLR:00","29.95","10.00","63","310",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11303/13/17 15:53:02 METAR KSJC 132353Z 31006KT 10SM CLR 25/12 A3000 RMK AO2 SLP159 T02500117 10261 20172 56018 (DR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-03-13T16:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","54","75","0.00",,,,"48","29.99","CLR:00","29.94","10.00","63","290",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09003/13/17 16:53:01 METAR KSJC 140053Z 29006KT 10SM CLR 24/12 A2999 RMK AO2 SLP155 T02390122","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-03-13T17:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","51","71","0.00",,,,"49","29.99","CLR:00","29.95","10.00","60","320",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09003/13/17 17:53:02 METAR KSJC 140153Z 32006KT 10SM CLR 22/11 A3000 RMK AO2 SLP156 T02170106","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-03-13T18:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","47","68","0.00",,"+0.00","5","47","30.00","FEW:02 19","29.95","10.00","57","280",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09903/13/17 18:53:02 METAR KSJC 140253Z 28005KT 10SM FEW019 20/08 A3000 RMK AO2 SLP158 T02000083 55001","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-03-13T19:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","48","68","0.00",,,,"49","30.01","FEW:02 19","29.96","10.00","57","250",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09303/13/17 19:53:02 METAR KSJC 140353Z 25003KT 10SM FEW019 20/09 A3001 RMK AO2 SLP162 T02000089","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-03-13T20:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","50","68","0.00",,,,"53","30.01","CLR:00","29.97","10.00","58","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09003/13/17 20:53:02 METAR KSJC 140453Z 00000KT 10SM CLR 20/10 A3002 RMK AO2 SLP164 T02000100","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-03-13T21:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","50","64","0.00",,"-0.03","1","60","30.02","CLR:00","29.98","10.00","56","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10803/13/17 21:53:02 METAR KSJC 140553Z 00000KT 10SM CLR 18/10 A3003 RMK AO2 SLP167 T01780100 10250 20172 51009","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-03-13T22:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","50","62","0.00",,,,"65","30.02","CLR:00","29.98","10.00","55","090",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09503/13/17 22:53:02 METAR KSJC 140653Z 09003KT 10SM CLR 17/10 A3003 RMK AO2 SLP167 LAST T01670100","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-03-13T23:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","50","60","0.00",,,,"70","30.03","CLR:00","29.98","10.00","55","130",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10003/13/17 23:53:02 METAR KSJC 140753Z 13003KT 10SM CLR 16/10 A3003 RMK AO2 SLP169 T01560100 402610083","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-03-13T23:59:00","SOD  ","6",,,,,,,,,,,,,,,"48","63","59","30.07","30.01","55","2.5","0","6.1","2","79","47","290","14","0.00",,,"300","12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7924 HR MIN TEMP (F): 47AVERAGE STATION PRESSURE:30.010 MINIMUM SEA LEVEL PRESSURE:29.99 TIME OF OCCURRENCE:1825 PEAK WIND SPEED (MPH): 14 PEAK WIND DIR (DEG):290 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 12FASTEST 2MIN DIR (DEG):300 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 2.5 24 HR AVG TEMP (F): 63DEPART FROM NORMAL:  7  HEATING DEGREE DAYS:  2 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):79  LATEST NIGHT MIN TEMP(1900-0800 LST):47 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0622","1813",,"2007-03-08"
"72494523293","2017-03-14T00:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","49","57","0.00",,"-0.01","3","74","30.03","CLR:00","29.98","10.00","53","110",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09603/14/17 00:53:02 METAR KSJC 140853Z 11003KT 10SM CLR 14/09 A3003 RMK AO2 SLP169 T01390094 53002","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-03-14T01:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","48","57","0.00",,,,"72","30.02","CLR:00","29.98","10.00","52","110",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09003/14/17 01:53:02 METAR KSJC 140953Z 11003KT 10SM CLR 14/09 A3003 RMK AO2 SLP167 T01390089","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-03-14T02:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","48","55","0.00",,,,"77","30.01","CLR:00","29.97","10.00","51","120",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09003/14/17 02:53:02 METAR KSJC 141053Z 12003KT 10SM CLR 13/09 A3002 RMK AO2 SLP163 T01280089","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-03-14T03:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","48","56","0.00",,"+0.02","6","75","30.01","CLR:00","29.97","10.00","52","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10803/14/17 03:53:02 METAR KSJC 141153Z 00000KT 10SM CLR 13/09 A3002 RMK AO2 SLP163 T01330089 10183 20117 56006","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-03-14T04:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","48","54","0.00",,,,"80","30.03","CLR:00","29.98","10.00","51","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09503/14/17 04:53:02 METAR KSJC 141253Z 00000KT 10SM CLR 12/09 A3003 RMK AO2 SLP168 T01220089 (TC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-03-14T05:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","47","54","0.00",,,,"77","30.03","CLR:00","29.99","10.00","50","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09503/14/17 05:53:02 METAR KSJC 141353Z 00000KT 10SM CLR 12/08 A3004 RMK AO2 SLP170 T01220083 (TC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-03-14T06:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","48","56","0.00",,"-0.03","1","75","30.04","FEW:02 100","30.00","10.00","52","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10403/14/17 06:53:02 METAR KSJC 141453Z 00000KT 10SM FEW100 13/09 A3005 RMK AO2 SLP174 T01330089 51010 (TC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-03-14T06:58:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","48","56",,,,,"75",,"FEW:02 5 SCT:04 100","30.00","10.00","52","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10803/14/17 06:58:02 SPECI KSJC 141458Z 00000KT 10SM FEW005 SCT100 13/09 A3005 RMK AO2 FU FEW005 T01330089 (TC)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-03-14T07:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","50","60","0.00",,,,"70","30.05","FEW:02 7 SCT:04 100","30.00","10.00","55","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11503/14/17 07:53:02 METAR KSJC 141553Z 00000KT 10SM FEW007 SCT100 16/10 A3005 RMK AO2 SLP176 FU FEW007 T01560100 (TC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-03-14T08:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","51","64","0.00",,,,"63","30.06","FEW:02 7 SCT:04 100","30.01","10.00","57","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11503/14/17 08:53:02 METAR KSJC 141653Z 00000KT 10SM FEW007 SCT100 18/11 A3006 RMK AO2 SLP178 FU FEW007 T01780106 (TC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-03-14T09:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","51","69","0.00",,"-0.01","0","53","30.05","FEW:02 100","30.01","10.00","59","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11603/14/17 09:53:02 METAR KSJC 141753Z 00000KT 10SM FEW100 21/11 A3006 RMK AO2 SLP177 T02060106 10206 20117 50003 (TC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-03-14T10:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","52","73","0.00",,,,"48","30.05","FEW:02 100","30.01","10.00","61","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09803/14/17 10:53:02 METAR KSJC 141853Z 00000KT 10SM FEW100 23/11 A3006 RMK AO2 SLP177 T02280111 (TC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-03-14T11:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","55","75","0.00",,,,"50","30.04","FEW:02 100","30.00","10.00","63","300",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09803/14/17 11:53:02 METAR KSJC 141953Z 30006KT 10SM FEW100 24/13 A3005 RMK AO2 SLP174 T02390128 (TC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-03-14T12:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","54","78","0.00",,"+0.02","8","43","30.03","FEW:02 70 FEW:02 100","29.99","10.00","64","290",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11103/14/17 12:53:02 METAR KSJC 142053Z 29006KT 10SM FEW070 FEW100 26/12 A3004 RMK AO2 SLP170 T02560122 58007 (DR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-03-14T13:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","55","79","0.00",,,,"44","30.02","FEW:02 65 FEW:02 110","29.97","10.00","65","330",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10503/14/17 13:53:02 METAR KSJC 142153Z 33007KT 10SM FEW065 FEW110 26/13 A3002 RMK AO2 SLP165 T02610128 (DR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-03-14T14:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","56","81","0.00",,,,"42","30.01","FEW:02 60 FEW:02 110","29.96","10.00","66","300",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10503/14/17 14:53:02 METAR KSJC 142253Z 30007KT 10SM FEW060 FEW110 27/13 A3001 RMK AO2 SLP162 T02720133 (DR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-03-14T15:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","53","76","0.00",,"+0.02","6","45","30.01","FEW:02 60 FEW:02 110","29.96","10.00","63","290",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12303/14/17 15:53:02 METAR KSJC 142353Z 29013KT 10SM FEW060 FEW110 24/12 A3001 RMK AO2 SLP161 T02440117 10272 20206 56008 (DR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-03-14T16:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","53","74","0.00",,,,"48","29.99","FEW:02 70 FEW:02 110","29.95","10.00","62","290",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10003/14/17 16:53:01 METAR KSJC 150053Z 29010KT 10SM FEW070 FEW110 23/12 A3000 RMK AO2 SLP157 T02330117","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-03-14T17:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","51","71","0.00",,,,"49","30.00","FEW:02 65 FEW:02 100","29.95","10.00","60","310",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10003/14/17 17:53:02 METAR KSJC 150153Z 31008KT 10SM FEW065 FEW100 22/11 A3000 RMK AO2 SLP158 T02170106","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-03-14T18:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","53","67","0.00",,"-0.01","3","61","30.01","FEW:02 50","29.97","10.00","59","300",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09903/14/17 18:53:02 METAR KSJC 150253Z 30007KT 10SM FEW050 19/12 A3002 RMK AO2 SLP164 T01940117 53003","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-03-14T19:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","55","64","0.00",,,,"73","30.04","CLR:00","30.00","10.00","59","290",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09003/14/17 19:53:02 METAR KSJC 150353Z 29007KT 10SM CLR 18/13 A3005 RMK AO2 SLP174 T01780128","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-03-14T20:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","53","62","0.00",,,,"73","30.06","CLR:00","30.01","10.00","57","280",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09003/14/17 20:53:02 METAR KSJC 150453Z 28005KT 10SM CLR 17/12 A3006 RMK AO2 SLP179 T01670117","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-03-14T21:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","53","63","0.00",,"-0.05","1","70","30.07","CLR:00","30.02","10.00","57","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10803/14/17 21:53:02 METAR KSJC 150553Z 00000KT 10SM CLR 17/12 A3007 RMK AO2 SLP182 T01720117 10244 20167 51018","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-03-14T22:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","53","62","0.00",,,,"73","30.07","CLR:00","30.02","10.00","57","220",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09503/14/17 22:53:02 METAR KSJC 150653Z 22003KT 10SM CLR 17/12 A3007 RMK AO2 SLP182 LAST T01670117","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-03-14T23:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","53","61","0.00",,,,"75","30.08","CLR:00","30.03","10.00","57","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10003/14/17 23:53:02 METAR KSJC 150753Z 00000KT 10SM CLR 16/12 A3008 RMK AO2 SLP185 T01610117 402720117","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-03-14T23:59:00","SOD  ","6",,,,,,,,,,,,,,,"52","67","62","30.03","29.98","58","4.2","2","10.1","0","81","53","320","18","0.00",,,"290","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 8124 HR MIN TEMP (F): 53AVERAGE STATION PRESSURE:29.980 MINIMUM SEA LEVEL PRESSURE:29.99 TIME OF OCCURRENCE:1728 PEAK WIND SPEED (MPH): 18 PEAK WIND DIR (DEG):320 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 15FASTEST 2MIN DIR (DEG):290 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 4.2 24 HR AVG TEMP (F): 67DEPART FROM NORMAL: 11  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  2 LATEST DAY MAX TEMP (0700-1900 LST):81  LATEST NIGHT MIN TEMP(1900-0800 LST):53 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0621","1814",,"2007-03-08"
"72494523293","2017-03-15T00:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","52","60","0.00",,"-0.00","0","75","30.07","CLR:00","30.02","10.00","56","140",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09603/15/17 00:53:02 METAR KSJC 150853Z 14003KT 10SM CLR 16/11 A3007 RMK AO2 SLP183 T01560111 50000","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-03-15T01:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","50","57","0.00",,,,"78","30.05","CLR:00","30.01","10.00","53","130",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09003/15/17 01:53:02 METAR KSJC 150953Z 13006KT 10SM CLR 14/10 A3006 RMK AO2 SLP177 T01390100","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-03-15T02:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","49","58","0.00",,,,"72","30.04","CLR:00","30.00","10.00","53","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09003/15/17 02:53:02 METAR KSJC 151053Z 00000KT 10SM CLR 14/09 A3005 RMK AO2 SLP174 T01440094","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-03-15T03:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","49","55","0.00",,"+0.02","5","80","30.05","CLR:00","30.00","10.00","52","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10803/15/17 03:53:02 METAR KSJC 151153Z 00000KT 10SM CLR 13/09 A3005 RMK AO2 SLP175 T01280094 10178 20122 55008","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-03-15T04:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","51","54","0.00",,,,"90","30.06","CLR:00","30.02","10.00","52","310",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09503/15/17 04:53:02 METAR KSJC 151253Z 31003KT 10SM CLR 12/11 A3007 RMK AO2 SLP181 T01220106 (TC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
